student_id,age,session_id,attempt_date,question_id,subject,question_text,student_answer,correct_answer,is_correct,time_taken
S186,9,Session11,2025-03-08,Q184,History,Who was known as the Maid of Orléans?,"I'm not sure, maybe Joan of Arc",Joan of Arc,0,112
S186,9,Session11,2025-03-08,Q185,Science,What natural satellite orbits the Earth?,Moon,Moon,1,48
S186,9,Session11,2025-03-08,Q186,Science,What is H2O commonly known as?,Water,Water,1,67
S186,9,Session11,2025-03-08,Q187,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,31
S186,9,Session11,2025-03-08,Q188,History,Which empire was ruled by Julius Caesar?,Roman empire,Roman Empire,1,42
S186,9,Session11,2025-03-08,Q189,Math,What is 19 + 48?,67,67,1,5
S186,9,Session11,2025-03-08,Q190,English,What punctuation ends a question?,IDK,question mark,0,95
S186,9,Session12,2025-03-08,Q191,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,31
S186,9,Session12,2025-03-08,Q192,Science,What gas do plants breathe in that humans and animals breathe out?,"I'm not sure, maybe Carbon dioxide",Carbon dioxide,0,93
S186,9,Session12,2025-03-08,Q193,Science,What is H2O commonly known as?,No idea,Water,0,58
S186,9,Session12,2025-03-08,Q194,History,In which year did World War II end?,1945,1945,1,84
S186,9,Session12,2025-03-08,Q195,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,51
S186,9,Session12,2025-03-08,Q196,English,What is a synonym for 'big'?,large,large,1,25
S186,9,Session13,2025-03-26,Q197,Math,What is 9 × 8?,72,72,1,48
S186,9,Session13,2025-03-26,Q198,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,50
S186,9,Session13,2025-03-26,Q199,Math,What is 38 + 6?,44,44,1,16
S186,9,Session13,2025-03-26,Q200,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,35
S186,9,Session13,2025-03-26,Q201,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,97
S186,9,Session13,2025-03-26,Q202,English,What punctuation ends a question?,-,question mark,0,52
S187,7,Session1,2025-01-02,Q203,Math,What is 24 + 17?,43,41,0,33
S187,7,Session1,2025-01-02,Q204,Math,What is 40 + 24?,63,64,0,77
S187,7,Session1,2025-01-02,Q205,History,What wall fell in 1989 reuniting Germany?,Berlin Wall,Berlin Wall,1,16
S187,7,Session1,2025-01-02,Q206,History,What ship famously sank in 1912?,I don't know,Titanic,0,113
S187,7,Session1,2025-01-02,Q207,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,69
S187,7,Session1,2025-01-02,Q208,Science,What force keeps us on the ground?,"I'm not sure, maybe Gravity",Gravity,0,102
S187,7,Session2,2025-01-05,Q209,Math,What is 40 + 20?,60,60,1,78
S187,7,Session2,2025-01-05,Q210,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,111
S187,7,Session2,2025-01-05,Q211,Science,What planet is known as the Red Planet?,Mars,Mars,1,98
S187,7,Session2,2025-01-05,Q212,Science,What organ pumps blood around the body?,I don't know,Heart,0,112
S187,7,Session2,2025-01-05,Q213,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,74
S187,7,Session2,2025-01-05,Q214,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,22
S187,7,Session3,2025-01-16,Q215,English,What is the past tense of 'go'?,went,went,1,80
S187,7,Session3,2025-01-16,Q216,History,What wall fell in 1989 reuniting Germany?,Berlin wall,Berlin Wall,1,56
S187,7,Session3,2025-01-16,Q217,English,What is the opposite of 'cold'?,hot,hot,1,21
S187,7,Session3,2025-01-16,Q218,English,What is a synonym for 'big'?,Large,large,1,94
S187,7,Session3,2025-01-16,Q219,Science,What planet is known as the Red Planet?,Mars,Mars,1,6
S187,7,Session3,2025-01-16,Q220,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,117
S187,7,Session3,2025-01-16,Q221,History,Who discovered America in 1492?,Christopher Columbus,Christopher Columbus,1,5
S187,7,Session3,2025-01-16,Q222,Science,What natural satellite orbits the Earth?,Moon,Moon,1,28
S187,7,Session3,2025-01-16,Q223,English,What is the past tense of 'go'?,went,went,1,5
S187,7,Session3,2025-01-16,Q224,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,63
S187,7,Session4,2025-01-22,Q225,Science,What planet is known as the Red Planet?,Mars,Mars,1,65
S187,7,Session4,2025-01-22,Q226,Science,What natural satellite orbits the Earth?,Moon,Moon,1,119
S187,7,Session4,2025-01-22,Q227,Math,What is 3 × 3?,9,9,1,11
S187,7,Session4,2025-01-22,Q228,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,40
S187,7,Session4,2025-01-22,Q229,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,44
S187,7,Session4,2025-01-22,Q230,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,41
S187,7,Session5,2025-01-22,Q231,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,87
S187,7,Session5,2025-01-22,Q232,English,What is the past tense of 'go'?,-,went,0,41
S187,7,Session5,2025-01-22,Q233,Math,What is 5 + 12?,17,17,1,7
S187,7,Session5,2025-01-22,Q234,History,Who wrote the play 'Romeo and Juliet'?,,William Shakespeare,0,14
S187,7,Session5,2025-01-22,Q235,History,In which year did World War II end?,1945,1945,1,14
S187,7,Session6,2025-01-23,Q236,History,What ship famously sank in 1912?,"I'm not sure, maybe Titanic",Titanic,0,64
S187,7,Session6,2025-01-23,Q237,History,What wall fell in 1989 reuniting Germany?,Berlin Wall,Berlin Wall,1,106
S187,7,Session6,2025-01-23,Q238,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,102
S187,7,Session6,2025-01-23,Q239,Science,What is the largest planet in our solar system?,,Jupiter,0,80
S187,7,Session6,2025-01-23,Q240,English,What do we call words that sound the same but have different meanings?,homonyms,homonyms,1,105
S187,7,Session6,2025-01-23,Q241,History,In which year did World War II end?,1945,1945,1,56
S187,7,Session6,2025-01-23,Q242,Science,What natural satellite orbits the Earth?,Moon,Moon,1,54
S187,7,Session6,2025-01-23,Q243,History,What is the capital of France?,Paris,Paris,1,41
S187,7,Session6,2025-01-23,Q244,History,What ship famously sank in 1912?,Titanic,Titanic,1,94
S187,7,Session6,2025-01-23,Q245,Math,What is 89 - 10?,79,79,1,86
S187,7,Session7,2025-01-29,Q246,History,What wall fell in 1989 reuniting Germany?,Berlin Wall,Berlin Wall,1,28
S187,7,Session7,2025-01-29,Q247,History,Who discovered America in 1492?,Christopher Columbus,Christopher Columbus,1,48
S187,7,Session7,2025-01-29,Q248,English,What is the plural of 'child'?,children,children,1,87
S187,7,Session7,2025-01-29,Q249,History,What is the capital of France?,Paris,Paris,1,103
S187,7,Session7,2025-01-29,Q250,English,What punctuation ends a question?,I'm guessing,question mark,0,60
S187,7,Session7,2025-01-29,Q251,Science,What is H2O commonly known as?,Water,Water,1,67
S187,7,Session7,2025-01-29,Q252,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,107
S187,7,Session7,2025-01-29,Q253,Math,What is 7 × 11?,77,77,1,19
S187,7,Session8,2025-02-06,Q254,English,What is the plural of 'child'?,IDK,children,0,30
S187,7,Session8,2025-02-06,Q255,Science,What planet is known as the Red Planet?,No idea,Mars,0,86
S187,7,Session8,2025-02-06,Q256,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,52
S187,7,Session8,2025-02-06,Q257,Math,What is 3 × 6?,18,18,1,110
S187,7,Session8,2025-02-06,Q258,History,What wall fell in 1989 reuniting Germany?,"I'm not sure, maybe Berlin Wall",Berlin Wall,0,55
S187,7,Session8,2025-02-06,Q259,History,Who discovered America in 1492?,Christopher Columbus,Christopher Columbus,1,86
S187,7,Session8,2025-02-06,Q260,English,What is the plural of 'child'?,children,children,1,64
S187,7,Session8,2025-02-06,Q261,Math,What is 45 + 7?,52,52,1,37
S187,7,Session9,2025-02-10,Q262,Math,What is 54 - 14?,40,40,1,61
S187,7,Session9,2025-02-10,Q263,English,What punctuation ends a question?,question mark,question mark,1,9
S187,7,Session9,2025-02-10,Q264,English,What is the opposite of 'cold'?,IDK,hot,0,41
S187,7,Session9,2025-02-10,Q265,Science,What natural satellite orbits the Earth?,No idea,Moon,0,43
S187,7,Session9,2025-02-10,Q266,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,31
S187,7,Session9,2025-02-10,Q267,History,What wall fell in 1989 reuniting Germany?,Berlin wall,Berlin Wall,1,98
S187,7,Session9,2025-02-10,Q268,History,In which year did World War II end?,1945,1945,1,73
S187,7,Session9,2025-02-10,Q269,Math,What is 63 - 18?,45,45,1,5
S187,7,Session9,2025-02-10,Q270,Science,What natural satellite orbits the Earth?,No idea,Moon,0,92
S187,7,Session10,2025-02-17,Q271,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,16
S187,7,Session10,2025-02-17,Q272,Science,What organ pumps blood around the body?,Heart,Heart,1,29
S187,7,Session10,2025-02-17,Q273,Math,What is 29 + 31?,60,60,1,99
S187,7,Session10,2025-02-17,Q274,Math,What is 12 × 6?,72,72,1,5
S187,7,Session10,2025-02-17,Q275,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,16
S187,7,Session10,2025-02-17,Q276,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,5
S187,7,Session10,2025-02-17,Q277,English,What punctuation ends a question?,question mark,question mark,1,72
S187,7,Session10,2025-02-17,Q278,English,What is a synonym for 'big'?,large,large,1,117
S187,7,Session10,2025-02-17,Q279,Math,What is 39 - 9?,30,30,1,115
S187,7,Session10,2025-02-17,Q280,English,What is the past tense of 'go'?,Went,went,1,8
S187,7,Session11,2025-02-18,Q281,Science,What planet is known as the Red Planet?,Mars,Mars,1,12
S187,7,Session11,2025-02-18,Q282,Math,What is 6 × 2?,12,12,1,69
S187,7,Session11,2025-02-18,Q283,English,What is the past tense of 'go'?,Went,went,1,39
S187,7,Session11,2025-02-18,Q284,Math,What is 30 + 34?,63,64,0,68
S187,7,Session11,2025-02-18,Q285,Math,What is 5 × 12?,60,60,1,87
S187,7,Session11,2025-02-18,Q286,Math,What is 5 + 19?,24,24,1,43
S187,7,Session11,2025-02-18,Q287,Math,What is 21 + 39?,59,60,0,10
S187,7,Session11,2025-02-18,Q288,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,85
S187,7,Session12,2025-02-22,Q289,Math,What is 42 + 30?,72,72,1,100
S187,7,Session12,2025-02-22,Q290,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,102
S187,7,Session12,2025-02-22,Q291,English,What is the opposite of 'cold'?,Hot,hot,1,19
S187,7,Session12,2025-02-22,Q292,History,Who discovered America in 1492?,Christopher columbus,Christopher Columbus,1,5
S187,7,Session12,2025-02-22,Q293,Math,What is 32 + 24?,54,56,0,5
S187,7,Session12,2025-02-22,Q294,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,35
S187,7,Session12,2025-02-22,Q295,Math,What is 66 - 13?,53,53,1,73
S187,7,Session12,2025-02-22,Q296,Science,What vitamin do we get from sunlight?,"I'm not sure, maybe Vitamin D",Vitamin D,0,110
S187,7,Session12,2025-02-22,Q297,History,What wall fell in 1989 reuniting Germany?,"I'm not sure, maybe Berlin Wall",Berlin Wall,0,29
S187,7,Session13,2025-03-11,Q298,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,45
S187,7,Session13,2025-03-11,Q299,Science,What organ pumps blood around the body?,Heart,Heart,1,5
S187,7,Session13,2025-03-11,Q300,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,6
S187,7,Session13,2025-03-11,Q001,History,What wall fell in 1989 reuniting Germany?,Berlin Wall,Berlin Wall,1,59
S187,7,Session13,2025-03-11,Q002,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,21
S187,7,Session13,2025-03-11,Q003,Math,What is 2 + 4?,7,6,0,118
S187,7,Session13,2025-03-11,Q004,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,96
S187,7,Session13,2025-03-11,Q005,Science,What force keeps us on the ground?,Gravity,Gravity,1,39
S187,7,Session13,2025-03-11,Q006,Math,What is 80 - 5?,75,75,1,47
S187,7,Session13,2025-03-11,Q007,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,103
S187,7,Session14,2025-03-26,Q008,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,32
S187,7,Session14,2025-03-26,Q009,English,What do we call words that sound the same but have different meanings?,IDK,homonyms,0,95
S187,7,Session14,2025-03-26,Q010,Science,What is H2O commonly known as?,No idea,Water,0,52
S187,7,Session14,2025-03-26,Q011,English,What is a synonym for 'big'?,large,large,1,80
S187,7,Session14,2025-03-26,Q012,Science,At what temperature (°C) does water freeze?,I don't know,0,0,17
S188,11,Session1,2025-01-01,Q013,Science,What is H2O commonly known as?,Water,Water,1,104
S188,11,Session1,2025-01-01,Q014,Science,What organ pumps blood around the body?,I don't know,Heart,0,92
S188,11,Session1,2025-01-01,Q015,Math,What is 9 × 7?,61,63,0,110
S188,11,Session1,2025-01-01,Q016,Math,What is 3 × 12?,34,36,0,32
S188,11,Session1,2025-01-01,Q017,English,What is the past tense of 'go'?,went,went,1,53
S188,11,Session1,2025-01-01,Q018,Science,At what temperature (°C) does water freeze?,No idea,0,0,21
S188,11,Session1,2025-01-01,Q019,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",IDK,happy,0,101
S188,11,Session2,2025-01-06,Q020,Science,What is H2O commonly known as?,No idea,Water,0,32
S188,11,Session2,2025-01-06,Q021,English,What is the opposite of 'cold'?,hot,hot,1,17
S188,11,Session2,2025-01-06,Q022,Math,What is 20 - 14?,5,6,0,22
S188,11,Session2,2025-01-06,Q023,Math,What is 7 × 9?,63,63,1,101
S188,11,Session2,2025-01-06,Q024,Science,What natural satellite orbits the Earth?,"I'm not sure, maybe Moon",Moon,0,16
S188,11,Session2,2025-01-06,Q025,Math,What is 30 + 22?,53,52,0,34
S188,11,Session2,2025-01-06,Q026,Science,What force keeps us on the ground?,"I'm not sure, maybe Gravity",Gravity,0,91
S188,11,Session2,2025-01-06,Q027,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,38
S188,11,Session2,2025-01-06,Q028,Math,What is 84 - 5?,79,79,1,10
S188,11,Session2,2025-01-06,Q029,History,In which year did World War II end?,1945,1945,1,17
S188,11,Session3,2025-01-08,Q030,Math,What is 32 + 7?,39,39,1,14
S188,11,Session3,2025-01-08,Q031,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,96
S188,11,Session3,2025-01-08,Q032,English,"Which is a verb: 'swim', 'blue', or 'quick'?",Swim,swim,1,33
S188,11,Session3,2025-01-08,Q033,Math,What is 82 - 10?,73,72,0,111
S188,11,Session3,2025-01-08,Q034,History,Who discovered America in 1492?,Christopher Columbus,Christopher Columbus,1,62
S188,11,Session3,2025-01-08,Q035,History,In which year did World War II end?,I don't know,1945,0,19
S188,11,Session3,2025-01-08,Q036,History,What wall fell in 1989 reuniting Germany?,,Berlin Wall,0,94
S188,11,Session3,2025-01-08,Q037,History,What ship famously sank in 1912?,I don't know,Titanic,0,8
S188,11,Session3,2025-01-08,Q038,Science,What is H2O commonly known as?,"I'm not sure, maybe Water",Water,0,13
S188,11,Session4,2025-01-18,Q039,English,What is a synonym for 'big'?,I'm guessing,large,0,103
S188,11,Session4,2025-01-18,Q040,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,23
S188,11,Session4,2025-01-18,Q041,Math,What is 71 - 14?,55,57,0,48
S188,11,Session4,2025-01-18,Q042,English,What is the past tense of 'go'?,went,went,1,56
S188,11,Session4,2025-01-18,Q043,Math,What is 22 - 19?,4,3,0,103
S188,11,Session4,2025-01-18,Q044,History,What ship famously sank in 1912?,Titanic,Titanic,1,20
S188,11,Session4,2025-01-18,Q045,English,What do we call words that sound the same but have different meanings?,Homonyms,homonyms,1,69
S188,11,Session4,2025-01-18,Q046,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,97
S188,11,Session5,2025-01-27,Q047,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,90
S188,11,Session5,2025-01-27,Q048,Math,What is 99 - 15?,84,84,1,5
S188,11,Session5,2025-01-27,Q049,Math,What is 3 × 5?,17,15,0,116
S188,11,Session5,2025-01-27,Q050,History,Who discovered America in 1492?,"I'm not sure, maybe Christopher Columbus",Christopher Columbus,0,8
S188,11,Session5,2025-01-27,Q051,Math,What is 7 × 8?,55,56,0,76
S188,11,Session5,2025-01-27,Q052,Math,What is 39 + 5?,44,44,1,52
S188,11,Session5,2025-01-27,Q053,History,Who wrote the play 'Romeo and Juliet'?,I don't know,William Shakespeare,0,96
S188,11,Session5,2025-01-27,Q054,Science,What planet is known as the Red Planet?,Mars,Mars,1,56
S188,11,Session6,2025-01-29,Q055,English,Finish the proverb: 'A stitch in time saves ____.',I'm guessing,nine,0,97
S188,11,Session6,2025-01-29,Q056,Science,What planet is known as the Red Planet?,"I'm not sure, maybe Mars",Mars,0,45
S188,11,Session6,2025-01-29,Q057,Math,What is 43 - 1?,44,42,0,36
S188,11,Session6,2025-01-29,Q058,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,7
S188,11,Session6,2025-01-29,Q059,English,Finish the proverb: 'A stitch in time saves ____.',IDK,nine,0,17
S188,11,Session6,2025-01-29,Q060,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,97
S188,11,Session6,2025-01-29,Q061,English,What do we call words that sound the same but have different meanings?,I'm guessing,homonyms,0,32
S188,11,Session7,2025-02-11,Q062,Math,What is 35 + 35?,71,70,0,74
S188,11,Session7,2025-02-11,Q063,Science,What gas do plants breathe in that humans and animals breathe out?,,Carbon dioxide,0,118
S188,11,Session7,2025-02-11,Q064,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,46
S188,11,Session7,2025-02-11,Q065,Science,What organ pumps blood around the body?,Heart,Heart,1,61
S188,11,Session7,2025-02-11,Q066,Science,What organ pumps blood around the body?,Heart,Heart,1,15
S188,11,Session7,2025-02-11,Q067,Science,What part of the plant conducts photosynthesis?,I don't know,Leaf,0,11
S188,11,Session7,2025-02-11,Q068,Science,What is H2O commonly known as?,,Water,0,12
S188,11,Session7,2025-02-11,Q069,English,What do we call words that sound the same but have different meanings?,I'm guessing,homonyms,0,96
